split,class,class_id,source,image,label,x1,y1,x2,y2,width,height,area_ratio,label_method
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000082.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000082.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000082.txt,144,97,170,122,250,250,0.011232,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000088.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000088.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000088.txt,101,13,245,161,250,250,0.34568,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000130.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000130.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000130.txt,2,4,169,166,250,250,0.438144,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000053.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000053.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000053.txt,123,91,170,149,250,250,0.045312,fallback_median
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000075.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000075.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000075.txt,136,102,151,109,250,250,0.002048,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000226.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000226.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000226.txt,0,115,113,199,250,250,0.15504,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000234.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000234.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000234.txt,146,78,234,185,250,250,0.153792,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000061.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000061.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000061.txt,123,91,170,149,250,250,0.045312,fallback_median
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000191.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000191.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000191.txt,0,45,13,88,250,250,0.009856,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000240.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000240.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000240.txt,165,124,249,210,250,250,0.11832,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000152.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000152.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000152.txt,123,91,170,149,250,250,0.045312,fallback_median
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000242.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000242.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000242.txt,176,124,249,192,250,250,0.081696,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000080.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000080.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000080.txt,136,102,151,109,250,250,0.002048,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000092.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000092.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000092.txt,28,114,249,249,250,250,0.483072,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000198.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000198.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000198.txt,151,91,170,105,250,250,0.0048,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000064.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000064.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000064.txt,136,102,151,109,250,250,0.002048,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000086.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000086.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000086.txt,163,8,249,165,250,250,0.219936,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000189.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000189.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000189.txt,0,51,17,70,250,250,0.00576,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000119.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000119.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000119.txt,80,56,170,144,250,250,0.129584,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000079.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000079.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000079.txt,136,102,151,109,250,250,0.002048,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000201.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000201.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000201.txt,153,44,234,150,250,250,0.140384,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000125.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000125.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000125.txt,56,9,215,164,250,250,0.39936,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000243.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000243.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000243.txt,176,124,249,192,250,250,0.081696,detected
val,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000041.jpg,/kaggle/temp/yolo_signals_det/images/val/right-arrow_frame_000041.jpg,/kaggle/temp/yolo_signals_det/labels/val/right-arrow_frame_000041.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000111.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000111.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000111.txt,126,99,151,125,250,250,0.011232,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000078.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000078.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000078.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000224.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000224.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000224.txt,0,118,110,182,250,250,0.11544,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000117.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000117.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000117.txt,114,56,205,145,250,250,0.13248,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000089.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000089.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000089.txt,79,14,218,161,250,250,0.33152,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000169.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000169.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000169.txt,116,68,187,141,250,250,0.085248,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000060.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000060.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000060.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000192.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000192.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000192.txt,0,47,10,69,250,250,0.004048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000167.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000167.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000167.txt,126,98,150,124,250,250,0.0108,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000116.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000116.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000116.txt,113,71,185,142,250,250,0.084096,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000166.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000166.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000166.txt,124,99,147,123,250,250,0.0096,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000225.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000225.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000225.txt,0,115,107,196,250,250,0.141696,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000091.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000091.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000091.txt,75,14,216,161,250,250,0.336256,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000124.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000124.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000124.txt,56,9,215,164,250,250,0.39936,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000067.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000067.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000067.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000129.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000129.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000129.txt,0,3,141,166,250,250,0.372608,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000173.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000173.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000173.txt,54,4,219,167,250,250,0.435584,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000174.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000174.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000174.txt,54,4,219,167,250,250,0.435584,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000068.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000068.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000068.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000052.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000052.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000052.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000208.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000208.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000208.txt,227,63,249,129,250,250,0.024656,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000090.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000090.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000090.txt,75,14,216,161,250,250,0.336256,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000045.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000045.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000045.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000223.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000223.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000223.txt,0,118,104,181,250,250,0.10752,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000106.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000106.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000106.txt,154,98,165,104,250,250,0.001344,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000076.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000076.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000076.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000083.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000083.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000083.txt,144,53,239,146,250,250,0.144384,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000043.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000043.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000043.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000134.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000134.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000134.txt,0,4,142,166,250,250,0.372944,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000237.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000237.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000237.txt,155,0,249,201,250,250,0.30704,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000168.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000168.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000168.txt,115,68,187,141,250,250,0.086432,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000155.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000155.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000155.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000131.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000131.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000131.txt,86,4,249,167,250,250,0.430336,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000109.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000109.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000109.txt,123,98,145,120,250,250,0.008464,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000175.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000175.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000175.txt,0,0,86,168,250,250,0.235248,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000199.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000199.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000199.txt,151,91,170,105,250,250,0.0048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000151.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000151.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000151.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000172.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000172.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000172.txt,69,32,191,154,250,250,0.242064,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000065.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000065.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000065.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000156.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000156.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000156.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000238.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000238.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000238.txt,183,149,249,196,250,250,0.051456,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000110.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000110.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000110.txt,123,98,144,120,250,250,0.008096,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000121.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000121.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000121.txt,71,39,186,152,250,250,0.211584,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000127.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000127.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000127.txt,0,1,68,164,250,250,0.181056,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000195.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000195.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000195.txt,170,98,182,107,250,250,0.00208,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000162.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000162.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000162.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000055.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000055.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000055.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000204.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000204.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000204.txt,111,29,210,157,250,250,0.2064,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000228.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000228.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000228.txt,0,116,117,236,250,250,0.228448,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000193.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000193.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000193.txt,0,42,5,66,250,250,0.0024,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000157.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000157.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000157.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000048.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000048.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000048.txt,220,179,233,188,250,250,0.00224,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000112.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000112.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000112.txt,126,99,151,125,250,250,0.011232,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000160.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000160.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000160.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000229.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000229.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000229.txt,0,118,103,239,250,250,0.203008,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000087.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000087.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000087.txt,163,8,249,165,250,250,0.219936,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000108.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000108.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000108.txt,121,96,142,117,250,250,0.007744,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000153.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000153.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000153.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000158.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000158.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000158.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000054.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000054.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000054.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000066.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000066.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000066.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000105.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000105.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000105.txt,149,97,169,117,250,250,0.007056,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000163.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000163.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000163.txt,123,102,137,109,250,250,0.00192,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000207.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000207.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000207.txt,111,29,210,157,250,250,0.2064,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000113.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000113.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000113.txt,126,99,152,125,250,250,0.011664,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000165.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000165.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000165.txt,124,99,147,123,250,250,0.0096,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000126.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000126.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000126.txt,56,9,215,164,250,250,0.39936,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000161.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000161.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000161.txt,123,91,170,149,250,250,0.045312,fallback_median
